"vehicle_id","test_date","test_mileage","postcode_area","make","colour","cylinder_capacity"
210442102,2023-11-30,81226,"SY","CITROEN","RED",1360
856042238,2023-04-06,81228,"DH","RENAULT","BLACK",1149
680827563,2023-04-28,81332,"SR","MERCEDES-BENZ","WHITE",2143
237543503,2023-06-13,81354,"L","FORD","WHITE",1995
1104120639,2023-02-10,81380,"LS","TOYOTA","BLACK",998
532077013,2023-07-03,81381,"CR","MERCEDES-BENZ","GREY",1461
408068897,2023-07-18,81420,"BN","BMW","BLACK",1997
897333011,2023-08-07,81549,"EH","MERCEDES-BENZ","WHITE",2143
154098418,2023-06-14,81610,"SK","NISSAN","SILVER",1769
798001403,2023-05-24,81635,"CR","TOYOTA","GREY",1798
607079066,2023-07-03,81658,"NN","FORD","PURPLE",1242
1499873686,2023-07-27,81798,"WD","MERCEDES-BENZ","BLUE",1397
435049999,2023-12-08,81817,"BS","MERCEDES-BENZ","SILVER",2143
1301119142,2023-05-10,81834,"SL","ALFA ROMEO","BLACK",1368
584479253,2023-12-12,81847,"CF","AUDI","BLACK",2967
1320402683,2023-05-25,81870,"WF","VAUXHALL","BROWN",1364
1459947278,2023-02-17,81912,"SN","LAND ROVER","SILVER",2401
866040484,2023-02-24,81933,"CV","SKODA","GREY",1390
960204368,2023-01-24,82004,"TS","VOLVO","SILVER",1997
390760038,2023-10-06,82089,"CW","KIA","BLACK",1975
1134564923,2023-05-04,82096,"HR","RENAULT","RED",1461
1234951506,2023-09-12,82105,"HP","BMW","BLUE",1995
530285732,2023-09-11,82165,"DL","MERCEDES-BENZ","SILVER",1498
370752556,2023-07-31,82183,"CV","VAUXHALL","ORANGE",1229
44104692,2023-09-27,82190,"NN","SUZUKI","BLACK",996
1018915069,2023-08-31,82248,"M","NISSAN","WHITE",3500
299813,2023-08-05,82323,"RM","TOYOTA","BLUE",1790
21158606,2023-08-02,82395,"TS","HYUNDAI","GREY",1396
708416520,2023-08-10,82415,"SW","VAUXHALL","BLACK",1598
586791542,2023-01-17,82492,"S","CITROEN","BLUE",1560
984529138,2023-05-09,82547,"HX","KIA","BLUE",1991
374448843,2023-08-05,82583,"SL","SEAT","WHITE",1198
127755018,2023-03-11,82601,"BD","LEXUS","BLUE",2231
7177943,2023-12-14,82620,"PA","PEUGEOT","WHITE",1398
936180953,2023-08-22,82626,"RG","VOLVO","GREY",1969
698446810,2023-05-02,82632,"TD","VOLKSWAGEN","BLACK",1390
1093009664,2023-01-04,82750,"RG","LAND ROVER","WHITE",2993
878092050,2023-04-19,82829,"LU","VAUXHALL","BLACK",1910
15143045,2023-11-24,82833,"DE","BMW","WHITE",1995
1161500100,2023-08-07,82872,"BN","VOLKSWAGEN","SILVER",1390
106551791,2023-09-14,82905,"KT","MINI","BLUE",1598
901685524,2023-03-20,82907,"NR","FORD","RED",1242
607602037,2023-10-06,82923,"BS","NISSAN","BLUE",1461
283948800,2023-04-18,82970,"OL","PEUGEOT","GREY",1598
921802040,2023-03-27,83001,"CV","VAUXHALL","BEIGE",1796
380750897,2023-01-28,83033,"BB","VOLKSWAGEN","GREY",1968
126124177,2023-10-13,83070,"LE","JEEP","ORANGE",1368
349447121,2023-06-14,83083,"HA","BMW","RED",1995
533929970,2023-08-14,83138,"BH","FORD","RED",1798
827137540,2023-07-12,83168,"DT","BMW","GREY",1895
1313638083,2023-09-22,83190,"ME","MAZDA","GREY",2191
612169217,2023-07-17,83255,"IP","SEAT","WHITE",1197
1150898472,2023-10-17,83299,"G","VAUXHALL","RED",998
1247766234,2023-02-23,83426,"KT","TOYOTA","SILVER",1296
457247039,2023-05-23,83438,"BL","AUDI","SILVER",1968
1274763226,2023-05-02,83484,"SE","MERCEDES-BENZ","GREY",1796
1149254253,2023-09-11,83568,"CF","HYUNDAI","BLACK",1582
704729456,2023-09-30,83578,"HP","SEAT","WHITE",1968
279080374,2023-06-02,83634,"CM","VOLKSWAGEN","BEIGE",1596
769598067,2023-02-22,83635,"EH","LAND ROVER","GREY",2993
1285305262,2023-04-27,83661,"B","PEUGEOT","RED",1360
27178576,2023-12-06,83686,"PE","NISSAN","RED",1598
135803478,2023-06-19,83700,"IG","BMW","BLACK",2979
1117376572,2023-05-12,83764,"PE","VAUXHALL","BLACK",1229
1097318461,2023-09-18,83788,"NG","BMW","BLUE",2993
863067169,2023-07-27,83792,"CB","JAGUAR","GREY",1999
1241793217,2023-02-22,83875,"CT","AUDI","WHITE",1968
22949344,2023-03-25,83889,"SR","NISSAN","BLACK",1598
1327204195,2023-07-25,83935,"M","DACIA","WHITE",1461
1444383406,2023-11-06,83965,"HP","TOYOTA","SILVER",1794
237960428,2023-11-07,83977,"PL","SKODA","BROWN",1598
100733964,2023-03-20,83983,"CV","VOLKSWAGEN","BLUE",1198
256605601,2023-02-07,84019,"CF","PEUGEOT","BLUE",1200
333104566,2023-03-10,84049,"SW","LAND ROVER","GREY",2720
1471664777,2023-05-29,84180,"UB","PEUGEOT","BLACK",1199
221177653,2023-03-21,84191,"LN","JEEP","WHITE",1956
512538267,2023-11-16,84283,"ST","KIA","BLACK",1995
1455485803,2023-10-11,84314,"UB","VAUXHALL","BLUE",1398
343146384,2023-02-22,84417,"GU","KIA","WHITE",1582
663727362,2023-02-01,84422,"KY","PEUGEOT","GREY",1587
390680756,2023-06-12,84431,"TA","MAZDA","GREY",1598
743592810,2023-12-18,84441,"WF","FORD","SILVER",1242
646849270,2023-07-24,84450,"NE","VOLKSWAGEN","SILVER",1598
1028224129,2023-12-18,84466,"CF","RENAULT","RED",1461
11009824,2023-11-13,84497,"FY","FORD","GREEN",1998
1379855813,2023-08-21,84502,"BS","KIA","BLUE",1396
50184211,2023-06-07,84519,"G","RENAULT","GREY",1995
1205293426,2023-03-07,84562,"NP","AUDI","SILVER",1986
1232866682,2023-04-24,84675,"OX","VOLKSWAGEN","SILVER",1595
1266622143,2023-04-24,84677,"G","FORD","WHITE",1995
670356020,2023-04-27,84756,"LN","PEUGEOT","SILVER",1997
1308729741,2023-07-11,84761,"CO","FORD","BLACK",1596
908333489,2023-06-19,84772,"AB","RENAULT","BLACK",1149
837876768,2023-06-21,84894,"DH","VOLKSWAGEN","BLUE",1390
1280893128,2023-08-01,84894,"RH","SAAB","WHITE",1910
10822123,2023-02-13,84991,"KT","VOLKSWAGEN","WHITE",1400
1136982178,2023-04-10,85087,"FY","PEUGEOT","BLACK",1598
1151096091,2023-02-21,85159,"PA","MAZDA","WHITE",1998
1385064582,2023-11-25,85301,"BD","AUDI","WHITE",1598
521692035,2023-09-19,85353,"SY","PEUGEOT","BLUE",1560
39598776,2023-02-07,85361,"SN","SUBARU","SILVER",2457
453886340,2023-05-24,85364,"GU","LEXUS","GREY",2499
208912578,2023-09-02,85413,"PO","BMW","SILVER",1995
919940201,2023-03-14,85441,"CM","VAUXHALL","SILVER",1398
778119555,2023-01-03,85540,"ME","FORD","RED",1499
909044182,2023-10-11,85622,"IP","FORD","WHITE",1560
1494029191,2023-11-07,85699,"SE","MERCEDES-BENZ","BLACK",1461
1364973598,2023-02-23,85810,"ST","CITROEN","BLACK",1560
661494268,2023-09-13,85812,"CM","VAUXHALL","RED",1248
256137061,2023-12-01,85820,"ML","NISSAN","RED",1461
776238850,2023-11-15,85884,"RG","VAUXHALL","SILVER",1796
569152242,2023-12-18,85930,"PA","FORD","GREY",1997
1106871310,2023-11-03,86015,"OX","ALFA ROMEO","RED",1910
349045875,2023-07-06,86028,"NG","VOLKSWAGEN","BLACK",1390
668500710,2023-04-26,86038,"YO","VAUXHALL","BLACK",1364
1077099107,2023-03-23,86190,"RG","LAND ROVER","GREY",2179
1098206779,2023-08-24,86194,"YO","BMW","ORANGE",1499
1367041374,2023-04-13,86206,"PL","AUDI","BLACK",1968
567808907,2023-10-02,86597,"CA","VAUXHALL","SILVER",1229
503062383,2023-08-30,86597,"DA","BMW","WHITE",1995
623096291,2023-02-28,86636,"BS","LAND ROVER","GOLD",2993
285397073,2023-05-23,86679,"EX","VAUXHALL","BLACK",1598
1135434861,2023-03-04,86825,"HP","LAND ROVER","BLACK",2179
1181030319,2023-06-09,86833,"BB","MINI","GREY",1198
254441748,2023-01-17,87002,"EH","VOLKSWAGEN","BLACK",1968
249662117,2023-12-12,87016,"IV","SUBARU","WHITE",1998
794331995,2023-06-01,87030,"HP","VOLKSWAGEN","GREY",1598
1240043698,2023-11-15,87061,"KA","PEUGEOT","BLUE",1398
152802252,2023-07-21,87112,"B","BMW","BLACK",1995
922433633,2023-03-24,87180,"PO","VAUXHALL","WHITE",2299
667496046,2023-09-29,87208,"TQ","CITROEN","RED",1997
96037574,2023-06-02,87221,"CT","VOLKSWAGEN","BLUE",1043
421105704,2023-01-04,87253,"SA","FIAT","WHITE",1242
452080379,2023-10-30,87256,"KT","AUDI","BLACK",1968
1275742582,2023-06-03,87277,"WV","AUDI","WHITE",1984
387393483,2023-02-01,87293,"ML","DACIA","BLACK",1461
1273239233,2023-08-07,87347,"E","LEXUS","BLACK",1798
1027047697,2023-02-15,87351,"B","VAUXHALL","RED",1248
486460728,2023-01-07,87397,"SE","VAUXHALL","BLACK",1364
712455112,2023-06-27,87412,"WA","MINI","WHITE",1598
1418000105,2023-09-14,87422,"LE","LAND ROVER","BLUE",2993
1166161627,2023-02-20,87427,"B","TOYOTA","RED",1329
583467683,2023-05-22,87447,"TD","SUZUKI","WHITE",1242
1291912652,2023-10-02,87498,"SL","FIAT","BLACK",1368
46890466,2023-05-19,87611,"IG","VAUXHALL","SILVER",1598
29047713,2023-10-18,87655,"G","TOYOTA","GREY",1995
689498486,2023-08-03,87716,"NE","SEAT","GREY",1595
123831853,2023-09-28,87745,"PE","AUDI","BLUE",1968
780145098,2023-08-15,87823,"OX","HONDA","BLACK",1799
537300297,2023-03-31,87891,"SG","MERCEDES-BENZ","GREY",2143
47267106,2023-04-01,87928,"B","FORD","SILVER",1596
1157085816,2023-01-05,87972,"L","TOYOTA","SILVER",1364
710147152,2023-04-17,88020,"CM","VAUXHALL","RED",1248
10452236,2023-10-11,88041,"NR","HYUNDAI","RED",1086
1089644998,2023-08-31,88079,"CA","VOLVO","BLUE",1997
377312147,2023-05-23,88105,"SO","LEXUS","BLACK",1987
1489369054,2023-04-13,88116,"B","NISSAN","SILVER",3498
1050626997,2023-08-25,88168,"NG","SKODA","GREY",1598
1365358325,2023-08-21,88186,"WS","MERCEDES-BENZ","GREY",2143
59810500,2023-11-17,88188,"KA","FIAT","BLUE",1242
137912502,2023-10-18,88203,"BN","BMW","GREY",2996
353237117,2023-05-11,88219,"WR","MAZDA","GREY",2191
99498794,2023-06-21,88336,"CB","MAZDA","BLUE",1999
1226062369,2023-03-02,88351,"SS","BMW","BLACK",1995
289006643,2023-06-07,88373,"B","SKODA","RED",999
232860020,2023-05-12,88441,"NE","TOYOTA","SILVER",998
273834924,2023-11-08,88557,"CW","SEAT","BLACK",1198
1076126736,2023-04-05,88567,"BD","TALBOT","WHITE",1905
64612081,2023-01-04,88571,"G","NISSAN","BLUE",1598
474266104,2023-01-19,88591,"CM","VAUXHALL","GREY",1364
828247474,2023-08-29,88591,"CV","MERCEDES-BENZ","SILVER",1992
147876269,2023-03-28,88604,"B","BMW","WHITE",1995
1029478728,2023-01-26,88718,"DN","AUDI","GREY",1968
884560262,2023-03-27,88936,"PA","VOLKSWAGEN","SILVER",1968
1319949120,2023-03-22,88954,"CT","FORD","RED",1388
1228317310,2023-03-17,88991,"MK","VOLKSWAGEN","RED",1390
10132958,2023-01-05,89144,"B","FORD","GREEN",1388
186545008,2023-09-22,89171,"CH","RENAULT","GREY",1998
943009539,2023-02-15,89175,"SN","KIA","WHITE",1396
168558806,2023-09-01,89206,"S","SUZUKI","GREY",1586
1000606396,2023-10-10,89243,"NG","TOYOTA","BLACK",1598
695647608,2023-10-27,89285,"HG","VAUXHALL","SILVER",1598
1290909581,2023-12-05,89292,"LE","NISSAN","WHITE",2298
746437140,2023-06-12,89324,"TW","VOLKSWAGEN","BLUE",1598
699488835,2023-12-20,89398,"WA","VAUXHALL","SILVER",1956
150721229,2023-11-01,89429,"DE","VOLKSWAGEN","SILVER",1598
1263891458,2023-09-16,89493,"BN","CITROEN","WHITE",998
182658277,2023-02-16,89506,"BL","SEAT","WHITE",1598
536496741,2023-08-29,89618,"OX","RENAULT","WHITE",1461
373672426,2023-08-02,89620,"NG","FORD","BLACK",1242
594498261,2023-10-31,89660,"B","VAUXHALL","WHITE",1364
437591643,2023-10-13,89663,"CH","MAZDA","SILVER",1497
37559920,2023-02-24,89769,"CB","FORD","GREY",1997
189015391,2023-12-13,89879,"PL","LAND ROVER","BLACK",2179
509105757,2023-03-02,89898,"SO","VAUXHALL","SILVER",1598
795598408,2023-06-08,89906,"LN","VOLVO","RED",2400
714572237,2023-05-02,89974,"GL","AUDI","GREY",1968
1232001616,2023-11-14,90032,"SP","PEUGEOT","WHITE",1560
822620563,2023-08-07,90057,"IP","MINI","ORANGE",1499
477639971,2023-07-22,90153,"SS","FORD","SILVER",1499
126030590,2023-02-21,90301,"NG","TOYOTA","RED",998
986061355,2023-03-03,90357,"DG","ISUZU","BLACK",2499
695514670,2023-06-23,90373,"SO","VAUXHALL","RED",1242
209671216,2023-07-28,90407,"BA","HYUNDAI","BLACK",1248
1187176856,2023-04-04,90417,"M","VOLVO","GREY",1560
102256712,2023-01-10,90570,"NN","FIAT","RED",1242
805518473,2023-12-21,90578,"RG","VOLKSWAGEN","SILVER",1598
726532656,2023-03-06,90610,"WF","AUDI","BLUE",1598
1282094593,2023-12-02,90836,"B","FORD","WHITE",1596
858677316,2023-12-15,90838,"TR","FORD","RED",1399
1440488502,2023-07-20,91009,"LA","HONDA","BLACK",1339
367313401,2023-11-20,91054,"IV","LAND ROVER","BLACK",2993
659357497,2023-06-02,91055,"PL","BMW","BLUE",2993
481901728,2023-02-27,91105,"DE","MERCEDES-BENZ","BLACK",1796
1389611877,2023-05-05,91109,"SM","BMW","BLACK",1995
85355723,2023-01-17,91134,"RG","BMW","BLUE",1995
1048937200,2023-02-13,91243,"TN","FORD","SILVER",1753
305080006,2023-06-09,91243,"TW","VOLKSWAGEN","GREY",1984
1310044750,2023-06-21,91280,"CV","BMW","BLACK",1995
1499543861,2023-05-04,91288,"WF","MERCEDES-BENZ","BLACK",2143
474171830,2023-02-23,91306,"ST","FORD","BROWN",1997
492759242,2023-03-22,91334,"PL","SKODA","BLACK",1968
669312975,2023-09-28,91488,"EX","AUDI","BLACK",1968
750092331,2023-01-05,91511,"LN","SEAT","GREY",1598
1453843900,2023-12-08,91523,"BH","FORD","SILVER",1997
721496972,2023-03-22,91549,"CH","MINI","RED",1598
813457015,2023-01-25,91550,"WF","MERCEDES-BENZ","WHITE",2143
1386882242,2023-11-21,91647,"KY","HONDA","SILVER",2199
245954928,2023-12-14,91791,"NE","VOLKSWAGEN","BLACK",1400
217095040,2023-01-05,91804,"RM","PEUGEOT","BLUE",1587
1248851621,2023-02-20,91972,"LS","CITROEN","GREY",1560
1454549714,2023-08-24,91992,"CV","RENAULT","BLACK",1461
1138847471,2023-07-07,92083,"L","VOLKSWAGEN","RED",1598
1458486540,2023-04-14,92119,"PL","BMW","BLACK",1995
426962405,2023-09-09,92162,"L","VOLVO","BLACK",1560
1081148912,2023-11-21,92202,"OX","LDV","BLUE",1900
495347057,2023-10-31,92276,"HU","NISSAN","BLACK",2488
1076145167,2023-03-13,92282,"GU","LAND ROVER","BROWN",2179
566288765,2023-01-28,92405,"WA","VOLKSWAGEN","GREY",1968
294816014,2023-04-01,92617,"HP","VOLKSWAGEN","BLACK",1984
234125934,2023-06-17,92670,"BB","FORD","BLACK",1242
712514892,2023-11-25,92677,"TS","HONDA","RED",1998
625248105,2023-01-04,92710,"IV","KIA","SILVER",1685
638098203,2023-04-03,92799,"S","FORD","BLUE",998
132323755,2023-11-08,92929,"IV","BMW","BLUE",1995
991112031,2023-02-20,92950,"PL","MERCEDES-BENZ","GREY",1461
1414621743,2023-01-11,92977,"OX","VOLKSWAGEN","WHITE",1968
824405060,2023-10-07,93005,"ST","VOLVO","RED",1997
934076475,2023-10-06,93014,"DY","MINI","BLACK",1598
732432943,2023-11-02,93060,"M","VAUXHALL","SILVER",1598
463193554,2023-12-01,93137,"LA","MERCEDES-BENZ","GREY",1992
424697734,2023-12-08,93179,"PO","MERCEDES-BENZ","WHITE",2148
197609928,2023-01-05,93241,"M","PEUGEOT","BLACK",1598
1467613748,2023-07-20,93246,"B","PEUGEOT","GREY",1560
146239578,2023-12-16,93460,"BN","BMW","GREY",2497
380836976,2023-08-05,93466,"CH","FIAT","WHITE",1796
802888744,2023-01-19,93469,"NE","SKODA","BEIGE",1198
1341357220,2023-01-11,93500,"RH","NISSAN","SILVER",1461
490773579,2023-05-11,93569,"B","FORD","WHITE",1560
246885059,2023-10-13,93728,"CV","FIAT","RED",1242
1155290742,2023-01-04,93735,"TF","FORD","RED",1399
741387152,2023-04-25,93739,"GU","CITROEN","BRONZE",1560
272340032,2023-09-19,93739,"IP","VAUXHALL","SILVER",1364
140234542,2023-01-06,93742,"PE","MINI","RED",1598
347018645,2023-06-20,93827,"L","AUDI","GREY",1395
832411997,2023-08-29,93947,"GL","LAND ROVER","BLACK",2993
1199335763,2023-01-14,93970,"B","MINI","BLACK",1995
335712100,2023-11-21,93985,"B","FORD","SILVER",1242
555282242,2023-03-07,94164,"NE","VOLKSWAGEN","GREEN",2460
1359780798,2023-06-16,94262,"BL","RENAULT","BLACK",1390
498706626,2023-06-09,94274,"PL","BMW","GREY",1995
93283348,2023-09-29,94286,"M","MERCEDES-BENZ","BLACK",1498
683765986,2023-03-15,94289,"CV","NISSAN","RED",1240
817889078,2023-06-01,94351,"EH","KIA","SILVER",1396
824294918,2023-08-25,94447,"BH","FIAT","BLUE",1242
993276426,2023-10-26,94540,"ST","VAUXHALL","GREY",1796
1324218406,2023-01-27,94600,"G","VAUXHALL","BLUE",1364
1243408458,2023-11-24,94696,"G","MERCEDES-BENZ","BLACK",2148
551073055,2023-03-01,94696,"M","MERCEDES-BENZ","GREY",2143
10787781,2023-09-20,94793,"NN","FORD","WHITE",1995
414807147,2023-11-09,94802,"BH","PEUGEOT","GREY",1560
392137969,2023-05-13,94805,"GL","NISSAN","GREY",1461
399028449,2023-11-16,94809,"CH","MERCEDES-BENZ","BLUE",2143
340147211,2023-07-27,94829,"TD","VAUXHALL","SILVER",1995
1118523252,2023-07-10,94888,"WF","MINI","WHITE",1560
785998056,2023-01-18,94941,"CM","AUDI","GREEN",1781
1343862213,2023-05-31,94986,"BH","VOLKSWAGEN","GREY",1968
1266716685,2023-04-13,95097,"SO","FORD","WHITE",1995
267096674,2023-02-07,95160,"SS","VAUXHALL","BLACK",1229
312282040,2023-09-06,95225,"PO","SUZUKI","SILVER",1061
200350161,2023-09-08,95227,"HU","PEUGEOT","WHITE",1560
264003596,2023-03-23,95228,"L","PEUGEOT","GREEN",1360
384978428,2023-08-26,95230,"LA","MAZDA","SILVER",1598
1386486925,2023-03-08,95256,"TW","RENAULT","BEIGE",1461
1313199780,2023-11-02,95287,"BA","FORD","GREEN",1242
1272236154,2023-03-03,95307,"CT","PEUGEOT","WHITE",1905
726615507,2023-09-21,95313,"SR","RENAULT","WHITE",1149
1494776014,2023-02-02,95373,"IG","VOLKSWAGEN","GREY",1390
222687964,2023-01-19,95376,"RH","MINI","BLUE",1598
1299463717,2023-05-24,95385,"CW","RENAULT","WHITE",1598
595818873,2023-10-30,95607,"SL","FIAT","WHITE",1242
28846308,2023-09-27,95675,"B","AUDI","SILVER",1781
237252312,2023-01-07,95690,"RM","VOLKSWAGEN","SILVER",1198
960060072,2023-10-25,95793,"RM","TOYOTA","SILVER",1398
679827807,2023-03-09,95857,"NN","PEUGEOT","GREY",1560
969492652,2023-11-02,95959,"RH","FORD","BLUE",1753
25780731,2023-03-02,96034,"TS","RENAULT","BLACK",1461
1479266761,2023-04-18,96068,"TR","BMW","WHITE",1995
269519475,2023-12-04,96128,"WS","VAUXHALL","WHITE",1686
1204408663,2023-07-06,96178,"YO","VOLVO","BLACK",1969
796059376,2023-12-16,96261,"IG","MAZDA","SILVER",1999
619720448,2023-11-02,96278,"CV","MERCEDES-BENZ","BLACK",2688
1108066955,2023-03-24,96288,"PE","FORD","WHITE",2198
1105598867,2023-02-22,96305,"RH","PEUGEOT","GREY",1560
1105318332,2023-09-01,96461,"SN","VAUXHALL","BLUE",1598
1457698027,2023-08-23,96509,"HP","TOYOTA","GREY",2393
656734819,2023-07-22,96567,"CO","LAND ROVER","GREEN",2993
902393300,2023-07-21,96576,"KT","MERCEDES-BENZ","BLACK",2987
159266671,2023-11-21,96604,"SA","VOLKSWAGEN","WHITE",1968
641640942,2023-08-03,96681,"HU","HONDA","SILVER",1339
545705229,2023-09-20,96772,"HU","LAND ROVER","BLACK",2993
604473798,2023-01-18,96772,"RH","VOLKSWAGEN","GREY",1390
1229630256,2023-11-06,96838,"TS","VAUXHALL","GOLD",1364
524265719,2023-09-15,96880,"DY","VOLVO","BLACK",2400
927159283,2023-06-27,96973,"CV","VOLKSWAGEN","SILVER",1968
53326232,2023-09-18,96978,"DN","AUDI","SILVER",1896
792156748,2023-11-02,97049,"MK","FIAT","YELLOW",1242
398882821,2023-09-27,97071,"NG","RENAULT","SILVER",1461
540232075,2023-10-26,97172,"LA","PEUGEOT","GREY",1560
690829906,2023-11-27,97210,"YO","NISSAN","WHITE",2950
480849612,2023-01-18,97319,"IP","VAUXHALL","WHITE",1229
1177141394,2023-05-25,97333,"CM","VAUXHALL","BLACK",1991
707974287,2023-12-06,97376,"NN","BMW","WHITE",1995
1221502384,2023-03-29,97396,"CF","VAUXHALL","BLUE",1598
727328676,2023-07-08,97448,"PE","FORD","GREY",1596
758095322,2023-10-04,97464,"PO","RENAULT","BLACK",1149
972794150,2023-06-12,97600,"LS","PEUGEOT","GREY",1560
646924549,2023-07-14,97631,"AB","BMW","WHITE",1995
972228911,2023-11-24,97860,"BL","VAUXHALL","SILVER",1598
365745032,2023-01-30,97877,"SO","HONDA","GREY",1339
712070111,2023-03-27,97901,"BH","RENAULT","BLUE",1461
94704417,2023-05-04,97908,"ME","CITROEN","WHITE",1560
824318228,2023-11-20,97952,"BS","TOYOTA","BLUE",1798
1053674187,2023-07-24,97960,"HS","LAND ROVER","GREY",2179
553102840,2023-06-20,97971,"BN","MINI","SILVER",1598
967155917,2023-06-30,97979,"EN","FORD","BLUE",998
1017335697,2023-11-29,97988,"YO","KIA","BLUE",1582
1037797921,2023-11-02,98004,"N","VAUXHALL","SILVER",1796
1242764740,2023-09-01,98066,"NE","FORD","BLUE",1242
937066592,2023-11-16,98107,"NE","VOLKSWAGEN","GREY",1968
961315750,2023-08-02,98127,"IP","FORD","BLACK",1560
1437720667,2023-12-06,98173,"KT","HYUNDAI","BLACK",1685
971093944,2023-10-04,98309,"NE","VAUXHALL","RED",1364
42398869,2023-01-10,98328,"CF","MERCEDES-BENZ","GREY",2143
909700489,2023-03-30,98425,"PE","VAUXHALL","BLACK",1229
203847670,2023-06-30,98472,"SN","HYUNDAI","SILVER",2199
22894103,2023-01-10,98651,"WA","CITROEN","WHITE",2198
1090899344,2023-03-30,98679,"BD","VOLKSWAGEN","BLACK",1598
1429298021,2023-02-21,98724,"CM","NISSAN","WHITE",1498
798509830,2023-11-08,98740,"IV","NISSAN","GREY",1598
914927501,2023-10-03,98763,"M","AUDI","SILVER",1968
397186538,2023-12-12,98884,"BN","FORD","BLACK",1388
175732369,2023-11-15,99042,"B","CITROEN","SILVER",2198
699303356,2023-09-22,99167,"KA","VOLKSWAGEN","BLACK",1598
1068740338,2023-02-20,99171,"PO","FORD","BLUE",1388
395511104,2023-10-23,99176,"TN","VOLKSWAGEN","BLUE",1598
6309228,2023-10-20,99199,"L","VAUXHALL","SILVER",1598
1287231616,2023-06-23,99240,"NE","TOYOTA","BLUE",1998
289391239,2023-01-28,99315,"PO","BMW","GREY",1995
888515996,2023-08-22,99336,"N","AUDI","WHITE",1984
1295212282,2023-06-28,99350,"WD","HYUNDAI","BLACK",2188
838210944,2023-09-20,99376,"SA","NISSAN","SILVER",2488
1141787168,2023-02-17,99540,"BH","HONDA","GREEN",1339
1475613496,2023-11-22,99593,"SE","TOYOTA","SILVER",1794
773466071,2023-10-25,99600,"CA","NISSAN","RED",1461
1081848776,2023-09-19,99608,"SA","MERCEDES-BENZ","BLUE",2295
721752684,2023-10-18,99611,"M","FORD","BLACK",1388
799583634,2023-05-19,99641,"BS","FORD","SILVER",1999
1315174744,2023-10-26,99776,"PE","MINI","SILVER",1560
1186082790,2023-10-20,99827,"TW","NISSAN","BLUE",1240
937308297,2023-03-09,99910,"HX","NISSAN","SILVER",1461
350742700,2023-03-15,99971,"RM","CITROEN","BLUE",1398
213587519,2023-04-25,100000,"TS","LAND ROVER","GREEN",2495
927323638,2023-11-23,100021,"YO","VAUXHALL","SILVER",1364
1341532658,2023-02-10,100125,"PO","JAGUAR","GREY",2993
734986408,2023-11-10,100134,"EX","VOLKSWAGEN","WHITE",1198
613013782,2023-03-15,100135,"LU","VAUXHALL","SILVER",1796
557627498,2023-10-30,100234,"KY","VOLKSWAGEN","SILVER",1598
1167917190,2023-08-29,100247,"M","FORD","PURPLE",1242
1322833461,2023-03-03,100301,"WV","BMW","GREY",1995
841799333,2023-06-19,100315,"LL","SEAT","GREY",999
109089801,2023-07-19,100320,"CF","VAUXHALL","WHITE",1686
379654550,2023-04-25,100335,"TW","NISSAN","BLUE",1598
757374682,2023-06-28,100384,"PR","FORD","GREY",1560
718346582,2023-02-02,100412,"TN","NISSAN","RED",2953
1184742524,2023-11-23,100450,"LA","VOLKSWAGEN","WHITE",1968
854817876,2023-03-07,100572,"OX","FORD","GREY",1596
1147287722,2023-06-09,100585,"PO","FORD","RED",1596
1483355831,2023-09-20,100647,"WV","MERCEDES-BENZ","GREY",1950
195111378,2023-03-21,100659,"PR","CITROEN","SILVER",1398
1324968198,2023-03-13,100767,"ME","AUDI","BLACK",1390
